Butt chownk,Faisal Town,12 min,5.3
Butt chownk,Chungi amrsandu,18 min,11.0
Butt chownk,Ywanaabad,22 min,13.1
Butt chownk,kala shah kaku,47 min,44.8
Butt chownk,wahdatroad,19 min,10.8
Butt chownk,Ichraaa,25 min,14.5
Butt chownk,Jnazgah,25 min,14.5
Butt chownk,allama iqbal town,18 min,9.5
Butt chownk,dubai chownk,20 min,10.1
Faisal Town,Chungi amrsandu,16 min,9.7
Faisal Town,Ywanaabad,21 min,11.9
Faisal Town,kala shah kaku,41 min,42.8
Faisal Town,wahdatroad,11 min,7.4
Faisal Town,Ichraaa,16 min,10.7
Faisal Town,Jnazgah,16 min,10.7
Faisal Town,allama iqbal town,8 min,4.8
Faisal Town,dubai chownk,11 min,5.5
Chungi amrsandu,Ywanaabad,6 min,4.3
Chungi amrsandu,kala shah kaku,44 min,47.8
Chungi amrsandu,wahdatroad,14 min,10.1
Chungi amrsandu,Ichraaa,19 min,13.8
Chungi amrsandu,Jnazgah,19 min,13.8
Chungi amrsandu,allama iqbal town,24 min,14.9
Chungi amrsandu,dubai chownk,20 min,12.5
Ywanaabad,kala shah kaku,45 min,54.1
Ywanaabad,wahdatroad,19 min,13.2
Ywanaabad,Ichraaa,25 min,16.9
Ywanaabad,Jnazgah,25 min,16.9
Ywanaabad,allama iqbal town,28 min,15.9
Ywanaabad,dubai chownk,26 min,16.9
kala shah kaku,wahdatroad,47 min,46.4
kala shah kaku,Ichraaa,42 min,5
kala shah kaku,Jnazgah,42 min,5
kala shah kaku,allama iqbal town,39 min,36.9
kala shah kaku,dubai chownk,40 min,37.6
wahdatroad,Ichraaa,9 min,4.9
wahdatroad,Jnazgah,9 min,4.9
wahdatroad,allama iqbal town,11 min,6.1
wahdatroad,dubai chownk,7 min,3.7
Ichraaa,allama iqbal town,15 min,7.2
Ichraaa,dubai chownk,13 min,5
Jnazgah,allama iqbal town,15 min,7.2
Jnazgah,dubai chownk,13 min,5
allama iqbal town,dubai chownk,8 min,3.2
